consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
260911,77,Not an Intersection,1,4,9,1,0,,,28,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,40,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,1,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,41,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,22,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,45,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,26,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,26,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,34,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,41,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,42,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,37,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,22,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,24,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,34,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,49,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,46,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,20,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,23,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,35,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,51,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,23,1,11,1.0,0,0,1,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,21,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,56,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,40,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,30,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,44,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,43,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,25,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,57,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,0.5,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,33,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,36,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,2,13,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,33,2,13,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,44,2,13,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,2,13,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,23,2,13,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,46,2,13,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,60,2,13,1.0,0,0,1,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,12,2,21,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,2,21,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,2,23,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,57,1,11,0.5,1,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,25,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,25,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,20,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,28,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,40,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,41,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,22,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,45,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,26,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,26,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,34,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,41,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,42,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,37,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,22,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,24,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,34,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,49,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,46,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,20,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,23,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,35,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,51,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,23,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,21,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,56,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,40,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,30,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,44,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,43,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,25,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,57,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,0.5,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,33,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,36,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,33,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,44,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,23,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,46,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,60,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,12,2,21,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,2,21,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,19,2,23,1.0,0,0,0,0,0,0,0,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,57,1,11,0.5,1,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,25,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,25,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,1,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,20,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,28,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,40,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,1,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,41,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,59,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,22,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,45,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,55,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,26,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,53,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,26,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,34,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,41,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,42,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,37,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,38,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,22,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,24,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,34,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,50,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,54,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,49,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,39,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,46,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
260911,77,Not an Intersection,1,4,9,1,0,,,20,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,1,3,12,12
